Categories,Courses Name,Tenants,Difficulty Level,Course Rating,Course registered year,No.of Queries Searched
Data Science,Business Metrics for Data-Driven Companies,Yale University,Intermediate,4,2009,11
Data Science,Healthcare Data Literacy,platform courses,Conversant,4,2015,37
Data Science,Data Analysis and Reporting in SAS Visual Analytics,University of Alberta,Advanced,5,2017,5
Data Science,Databases and SQL for Data Science,Universitï¿½ Bocconi,Conversant,5,2012,29
Data Science,Databases and SQL for Data Science,Wesleyan University,Intermediate,2,2016,12
Data Science,Exploring ?and ?Preparing ?your ?Data with BigQuery,Rice University,Advanced,2,2010,46
Data Science,"Big Data, Genes, and Medicine",platform courses,Beginner,5,2010,9
Data Science,Big Data Analytical Platform on Alibaba Cloud,University of Washington,Advanced,4,2010,29
Data Science,Ordered Data Structures,University of Colorado Boulder,Advanced,3,2015,25
Data Science,Data Science Methodology,Michigan State University,Conversant,4,2013,16
Data Science,Data Science Methodology,Hebrew University of Jerusalem,Intermediate,3,2019,9
Data Science,Data Analysis and Interpretation Capstone,"University of California, Irvine",Beginner,2,2017,38
Data Science,Intermediate Relational Database and SQL,University of Colorado Boulder,Intermediate,2,2015,22
Data Science,Big Data - Capstone Project,CentraleSupï¿½lec,Advanced,5,2015,25
Data Science,Data Structures and Design Patterns for Game Developers,University of California San Diego,Conversant,5,2020,49
Data Science,Spatial Data Science and Applications,ESSEC Business School,Beginner,3,2014,43
Data Science,Data Analysis Tools,University of Michigan,Intermediate,4,2019,25
Data Science,Foundations for Big Data Analysis with SQL,University of Illinois at Urbana-Champaign,Conversant,2,2009,41
Data Science,Using Covid-19 Data to Make Supply Chain Logistics Decisions in Spreadsheets,University of Colorado System,Beginner,2,2015,31
Data Science,Creating Database Tables with SQL,DeepLearning.AI,Beginner,3,2018,33
Data Science,"Big Data Analysis: Hive, Spark SQL, DataFrames and GraphFrames",Duke University,Conversant,2,2010,40
Data Science,SQL for Data Science,Johns Hopkins University,Beginner,4,2016,15
Data Science,Data Analytics Foundations for Accountancy II,HEC Paris,Beginner,5,2015,10
Data Science,Exploring and Producing Data for Business Decision Making,Google Cloud,Conversant,5,2009,35
Data Science,Executive Data Science Capstone,ï¿½cole Polytechnique Fï¿½dï¿½rale de Lausanne,Intermediate,3,2019,18
Data Science,Data Visualization in Google Slides,University of Michigan,Intermediate,5,2012,17
Data Science,Exploratory Data Analysis,University of Michigan,Intermediate,2,2017,9
Data Science,Introduction to Business Analytics: Communicating with Data,University of Geneva,Intermediate,5,2020,10
Data Science,Advanced Relational Database and SQL,Duke University,Intermediate,5,2017,16
Data Science,Bioconductor for Genomic Data Science,University of Illinois at Urbana-Champaign,Advanced,4,2011,35
Data Science,Exploratory Data Analysis with Seaborn,Tel Aviv University,Beginner,5,2018,8
Data Science,Promote the Ethical Use of Data-Driven Technologies,The Linux Foundation,Beginner,2,2010,11
Data Science,Web of Data,Case Western Reserve University,Advanced,5,2012,35
Data Science,Data Processing and Feature Engineering with MATLAB,University of California San Diego,Intermediate,5,2017,28
Data Science,Building Basic Relational Databases inï¿½SQL Server Management Studio,Northwestern University,Beginner,4,2016,38
Data Science,Predict Housing Prices in R on Boston Housing Data,Northeastern University,Advanced,4,2020,11
Data Science,Exploratory Data Analysis for Machine Learning,Emory University,Advanced,4,2015,40
Data Science,Exploratory Data Analysis for Machine Learning,platform courses,Beginner,4,2014,43
Data Science,Data-Driven Testing (via spreadsheet) with Selenium & TestNG,Duke University,Beginner,5,2011,34
Data Science,Foundations of mining non-structured medical data,EIT Digital,Conversant,5,2017,17
Data Science,Uncover the Survey Data Story with Charts in Google Sheets,platform courses,Conversant,3,2010,37
Data Science,Data Visualization with Plotly Express,Duke University,Advanced,3,2014,14
Data Science,Using Google Forms to Analyze User Research Data,platform courses,Advanced,2,2019,43
Data Science,Genomic Data Science Capstone,Northwestern University,Advanced,2,2014,28
Data Science,Java Built in Data Structures,University of Colorado System,Beginner,2,2011,8668
Data Science,Developing Data Products,platform courses,Conversant,3,2009,15
Data Science,Developing Data Products,Macquarie University,Conversant,4,2014,49
Data Science,How to Win a Data Science Competition: Learn from Top Kagglers,Johns Hopkins University,Conversant,5,2016,6
Data Science,3D Data Visualization for Science Communication,Peking University,Conversant,4,2012,25
Data Science,Advanced Linear Models for Data Science 2: Statistical Linear Models,Duke University,Beginner,3,2014,40
Data Science,IBM Data Privacy for Information Architecture,Autodesk,Intermediate,4,2011,8
Data Science,Visualization for Data Journalism,National Research University Higher School of Economics,Intermediate,3,2013,17
Data Science,Population Health: Responsible Data Analysis,University of Toronto,Conversant,4,2015,44
Data Science,Data Analytics: Scraping Data using Hadley Wickam's Rvest package in R,platform courses,Intermediate,3,2018,29
Data Science,Data Structures and Performance,Facebook,Conversant,4,2013,49
Data Science,Data Structures and Performance,The Hong Kong University of Science and Technology,Conversant,4,2011,32
Data Science,Excel Fundamentals for Data Analysis,University of California San Diego,Conversant,3,2010,6477
Data Science,Data Science for Business Innovation,platform courses,Beginner,5,2018,11
Data Science,Data Privacy Fundamentals,Northeastern University,Intermediate,5,2020,49
Data Science,"Cloud Computing Applications, Part 2: Big Data and Applications in the Cloud",University of Colorado Boulder,Advanced,5,2013,36
Data Science,Mastering Data Analysis in Excel,Google Cloud,Beginner,5,2017,1
Data Science,Data for Machine Learning,platform courses,Conversant,4,2012,47
Data Science,Database Management Essentials,University of California San Diego,Advanced,2,2019,36
Data Science,Applying Data Analytics in Finance,"University of California, Irvine",Conversant,5,2011,31
Data Science,AI Workflow: Business Priorities and Data Ingestion,Saint Petersburg State University,Advanced,3,2020,50
Data Science,Creating New BigQuery Datasets and Visualizing Insights,The University of Melbourne,Beginner,5,2019,19
Data Science,A Crash Course in Data Science,University of Colorado Boulder,Beginner,5,2018,30
Data Science,Data Visualization and Dashboards with Excel and Cognos,Google,Advanced,2,2013,50
Data Science,"Big Data, Artificial Intelligence, and Ethics",platform courses,Conversant,5,2012,22
Data Science,Analyze Stock Data using R and Quantmod Package,University of Manchester,Advanced,3,2016,42
Data Science,Machine Learning With Big Data,Duke University,Beginner,2,2019,5252
Data Science,"Java Programming: Arrays, Lists, and Structured Data",Universidad Nacional Autï¿½noma de Mï¿½xico,Conversant,5,2011,1
Data Science,"Java Programming: Arrays, Lists, and Structured Data",platform courses,Advanced,3,2011,46
Data Science,Data Mining Project,DeepLearning.AI,Advanced,3,2019,43
Data Science,The Data Scientistï¿½s Toolbox,The State University of New York,Beginner,5,2015,37
Data Science,Big Data Applications: Machine Learning at Scale,IBM,Intermediate,3,2017,40
Data Science,Data Visualization with Tableau Project,platform courses,Conversant,5,2011,24
Data Science,Pattern Discovery in Data Mining,University of Washington,Conversant,4,2010,6
Data Science,Design Thinking and Predictive Analytics for Data Products,University of Geneva,Intermediate,5,2013,29
Data Science,"Probability Theory, Statistics and Exploratory Data Analysis",Google Cloud,Conversant,2,2010,21
Data Science,Amazon DynamoDB: Building NoSQL Database-Driven Applications,Johns Hopkins University,Advanced,2,2014,4
Data Science,Analyzing Big Data with SQL,Georgia Institute of Technology,Intermediate,2,2019,24
Data Science,Impute Data to Forecast Demand in Google Sheets,University of Minnesota,Intermediate,2,2009,46
Data Science,AI Workflow: Data Analysis and Hypothesis Testing,The University of Sydney,Conversant,5,2018,15
Data Science,Bioinformatics Capstone: Big Data in Biology,Emory University,Intermediate,2,2013,10
Data Science,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions",DeepLearning.AI,Conversant,4,2011,47
Data Science,Command Line Tools for Genomic Data Science,Rutgers the State University of New Jersey,Advanced,4,2016,16
Data Science,"Data Collection: Online, Telephone and Face-to-face",platform courses,Conversant,2,2012,9426
Data Science,Process Mining: Data science in Action,Universitat Autï¿½noma de Barcelona,Intermediate,3,2020,49
Data Science,Tools for Data Science,EIT Digital,Conversant,2,2014,25
Data Science,Machine Learning for Data Analysis,Universitï¿½ Bocconi,Beginner,2,2020,3309
Data Science,Big Data Modeling and Management Systems,University of Michigan,Intermediate,2,2020,49
Data Science,The Data Scientistï¿½s Toolbox,Northwestern University,Beginner,5,2013,12
Data Science,What is Data Science?,University of Minnesota,Intermediate,3,2011,8
Data Science,What is Data Science?,Michigan State University,Beginner,2,2012,2
Data Science,What is Data Science?,"University of California, Davis",Advanced,2,2016,36
Data Science,Infonomics I: Business Information Economics and Data Monetization,Emory University,Conversant,5,2019,30
Data Science,Data and Health Indicators in Public Health Practice,University System of Georgia,Advanced,3,2019,35
Data Science,Using clinical health data for better healthcare,Technion - Israel Institute of Technology,Advanced,2,2019,21
Data Science,Fundamentals of Scalable Data Science,Vanderbilt University,Beginner,5,2013,6
Data Science,Introduction to Clinical Data Science,University of Geneva,Intermediate,3,2011,28
Data Science,Genomic Data Science and Clustering (Bioinformatics V),University of Illinois at Urbana-Champaign,Advanced,2,2010,11
Data Science,Genomic Data Science with Galaxy,ï¿½cole Polytechnique Fï¿½dï¿½rale de Lausanne,Beginner,3,2019,29
Data Science,Querying Databases Using SQL SELECT statement,Technical University of Denmark (DTU),Intermediate,3,2017,39
Data Science,Communicating Data Science Results,University of Toronto,Intermediate,3,2017,33
Data Science,"Managing, Describing, and Analyzing Data",Amazon Web Services,Beginner,3,2010,21
Data Science,Introduction to Data Analytics for Business,The University of Melbourne,Beginner,3,2016,26
Data Science,Manipulating Data with SQL,University of Colorado System,Conversant,4,2014,38
Data Science,Applying Data Analytics in Marketing,Northwestern University,Intermediate,2,2013,27
Data Science,Building Data Visualization Tools,University of Colorado Boulder,Beginner,3,2011,17
Data Science,"GIS Data Formats, Design and Quality",University of Colorado Boulder,Beginner,3,2018,20
Data Science,Capstone: Analyzing (Social) Network Data,Emory University,Conversant,2,2015,13
Data Science,Tools for Data Science,Tel Aviv University,Beginner,5,2018,3
Data Science,GIS Data Acquisition and Map Design,University of Colorado Boulder,Advanced,4,2012,50
Data Science,Capstone: Create Value from Open Data,platform courses,Beginner,3,2012,21
Data Science,Qualitative Data Analysis with MAXQDA Software,Google Cloud,Advanced,2,2010,22
Data Science,Data Analytics for Lean Six Sigma,University of Toronto,Intermediate,4,2014,34
Data Science,Applying Data Structures to Manipulate Cleansed UN Data,University of Washington,Beginner,3,2020,41
